Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    EST,     .,    .,     ., 1976, 1976, 45,     1,   ACY,       1,0.00000,2.06140,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1976, 1976, 46,     1,   ACY,       1,0.00000,2.06140,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1976, 1976, 47,     1,   ACY,       1,0.00000,2.06140,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1976, 1976, 48,     1,   ACY,       1,0.00001,2.06141,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1976, 1976, 49,     1,   ACY,       1,0.00011,2.06152,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1976, 1976, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 15,     1,   ACY,       1,0.00082,0.00082,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 16,     1,   ACY,       1,0.00605,0.00687,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 17,     1,   ACY,       1,0.02643,0.03330,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 18,     1,   ACY,       1,0.06230,0.09560,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 19,     1,   ACY,       1,0.10416,0.19976,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 20,     1,   ACY,       1,0.14596,0.34572,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 21,     1,   ACY,       1,0.17055,0.51627,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 22,     1,   ACY,       1,0.17628,0.69255,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 23,     1,   ACY,       1,0.17312,0.86567,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 24,     1,   ACY,       1,0.16360,1.02927,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 25,     1,   ACY,       1,0.14894,1.17821,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 26,     1,   ACY,       1,0.13062,1.30883,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 27,     1,   ACY,       1,0.11390,1.42273,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 28,     1,   ACY,       1,0.09978,1.52251,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 29,     1,   ACY,       1,0.08745,1.60996,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 30,     1,   ACY,       1,0.07656,1.68652,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 31,     1,   ACY,       1,0.06659,1.75311,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 32,     1,   ACY,       1,0.05756,1.81067,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 33,     1,   ACY,       1,0.05007,1.86074,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 34,     1,   ACY,       1,0.04391,1.90465,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 35,     1,   ACY,       1,0.03779,1.94244,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 36,     1,   ACY,       1,0.03153,1.97397,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 37,     1,   ACY,       1,0.02583,1.99980,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 38,     1,   ACY,       1,0.02081,2.02061,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 39,     1,   ACY,       1,0.01614,2.03675,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 40,     1,   ACY,       1,0.01180,2.04855,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 41,     1,   ACY,       1,0.00790,2.05645,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 42,     1,   ACY,       1,0.00453,2.06098,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 43,     1,   ACY,       1,0.00200,2.06298,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 44,     1,   ACY,       1,0.00038,2.06336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 45,     1,   ACY,       1,0.00000,2.06336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 46,     1,   ACY,       1,0.00000,2.06336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 47,     1,   ACY,       1,0.00000,2.06336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 48,     1,   ACY,       1,0.00003,2.06339,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 49,     1,   ACY,       1,0.00012,2.06351,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1977, 1977, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 15,     1,   ACY,       1,0.00126,0.00126,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 16,     1,   ACY,       1,0.00678,0.00804,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 17,     1,   ACY,       1,0.02739,0.03543,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 18,     1,   ACY,       1,0.06337,0.09880,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 19,     1,   ACY,       1,0.10495,0.20375,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 20,     1,   ACY,       1,0.14613,0.34988,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 21,     1,   ACY,       1,0.17025,0.52013,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 22,     1,   ACY,       1,0.17577,0.69590,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 23,     1,   ACY,       1,0.17242,0.86832,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 24,     1,   ACY,       1,0.16270,1.03102,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 25,     1,   ACY,       1,0.14770,1.17872,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 26,     1,   ACY,       1,0.12887,1.30759,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 27,     1,   ACY,       1,0.11154,1.41913,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 28,     1,   ACY,       1,0.09676,1.51589,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 29,     1,   ACY,       1,0.08383,1.59972,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 30,     1,   ACY,       1,0.07252,1.67224,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 31,     1,   ACY,       1,0.06244,1.73468,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 32,     1,   ACY,       1,0.05358,1.78826,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 33,     1,   ACY,       1,0.04642,1.83468,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 34,     1,   ACY,       1,0.04071,1.87539,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 35,     1,   ACY,       1,0.03512,1.91051,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 36,     1,   ACY,       1,0.02943,1.93994,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 37,     1,   ACY,       1,0.02427,1.96421,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 38,     1,   ACY,       1,0.01970,1.98391,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 39,     1,   ACY,       1,0.01541,1.99932,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 40,     1,   ACY,       1,0.01138,2.01070,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 41,     1,   ACY,       1,0.00770,2.01840,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 42,     1,   ACY,       1,0.00450,2.02290,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 43,     1,   ACY,       1,0.00204,2.02494,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 44,     1,   ACY,       1,0.00043,2.02537,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 45,     1,   ACY,       1,0.00000,2.02537,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 46,     1,   ACY,       1,0.00000,2.02537,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 47,     1,   ACY,       1,0.00000,2.02537,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 48,     1,   ACY,       1,0.00003,2.02540,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 49,     1,   ACY,       1,0.00012,2.02552,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1978, 1978, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 15,     1,   ACY,       1,0.00269,0.00269,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 16,     1,   ACY,       1,0.00932,0.01201,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 17,     1,   ACY,       1,0.03081,0.04282,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 18,     1,   ACY,       1,0.06714,0.10996,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 19,     1,   ACY,       1,0.10768,0.21764,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 20,     1,   ACY,       1,0.14661,0.36425,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 21,     1,   ACY,       1,0.16894,0.53319,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 22,     1,   ACY,       1,0.17343,0.70662,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 23,     1,   ACY,       1,0.16963,0.87625,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 24,     1,   ACY,       1,0.15992,1.03617,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 25,     1,   ACY,       1,0.14519,1.18136,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 26,     1,   ACY,       1,0.12681,1.30817,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 27,     1,   ACY,       1,0.10987,1.41804,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 28,     1,   ACY,       1,0.09535,1.51339,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 29,     1,   ACY,       1,0.08257,1.59596,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 30,     1,   ACY,       1,0.07130,1.66726,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 31,     1,   ACY,       1,0.06127,1.72853,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 32,     1,   ACY,       1,0.05249,1.78102,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 33,     1,   ACY,       1,0.04537,1.82639,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 34,     1,   ACY,       1,0.03970,1.86609,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 35,     1,   ACY,       1,0.03415,1.90024,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 36,     1,   ACY,       1,0.02857,1.92881,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 37,     1,   ACY,       1,0.02351,1.95232,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 38,     1,   ACY,       1,0.01902,1.97134,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 39,     1,   ACY,       1,0.01482,1.98616,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 40,     1,   ACY,       1,0.01086,1.99702,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 41,     1,   ACY,       1,0.00731,2.00433,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 42,     1,   ACY,       1,0.00424,2.00857,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 43,     1,   ACY,       1,0.00191,2.01048,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 44,     1,   ACY,       1,0.00039,2.01087,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 45,     1,   ACY,       1,0.00000,2.01087,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 46,     1,   ACY,       1,0.00000,2.01087,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 47,     1,   ACY,       1,0.00000,2.01087,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 48,     1,   ACY,       1,0.00003,2.01090,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 49,     1,   ACY,       1,0.00011,2.01101,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1979, 1979, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 15,     1,   ACY,       1,0.00288,0.00288,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 16,     1,   ACY,       1,0.00972,0.01260,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 17,     1,   ACY,       1,0.03223,0.04483,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 18,     1,   ACY,       1,0.07041,0.11524,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 19,     1,   ACY,       1,0.11295,0.22819,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 20,     1,   ACY,       1,0.15361,0.38180,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 21,     1,   ACY,       1,0.17619,0.55799,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 22,     1,   ACY,       1,0.17940,0.73739,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 23,     1,   ACY,       1,0.17381,0.91120,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 24,     1,   ACY,       1,0.16216,1.07336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 25,     1,   ACY,       1,0.14574,1.21910,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 26,     1,   ACY,       1,0.12604,1.34514,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 27,     1,   ACY,       1,0.10822,1.45336,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 28,     1,   ACY,       1,0.09327,1.54663,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 29,     1,   ACY,       1,0.08039,1.62702,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 30,     1,   ACY,       1,0.06930,1.69632,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 31,     1,   ACY,       1,0.05945,1.75577,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 32,     1,   ACY,       1,0.05081,1.80658,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 33,     1,   ACY,       1,0.04375,1.85033,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 34,     1,   ACY,       1,0.03808,1.88841,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 35,     1,   ACY,       1,0.03255,1.92096,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 36,     1,   ACY,       1,0.02699,1.94795,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 37,     1,   ACY,       1,0.02200,1.96995,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 38,     1,   ACY,       1,0.01761,1.98756,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 39,     1,   ACY,       1,0.01360,2.00116,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 40,     1,   ACY,       1,0.00991,2.01107,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 41,     1,   ACY,       1,0.00658,2.01765,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 42,     1,   ACY,       1,0.00367,2.02132,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 43,     1,   ACY,       1,0.00149,2.02281,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 44,     1,   ACY,       1,0.00011,2.02292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 45,     1,   ACY,       1,0.00000,2.02292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 46,     1,   ACY,       1,0.00000,2.02292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 47,     1,   ACY,       1,0.00000,2.02292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 48,     1,   ACY,       1,0.00000,2.02292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 49,     1,   ACY,       1,0.00009,2.02301,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1980, 1980, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 15,     1,   ACY,       1,0.00311,0.00311,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 16,     1,   ACY,       1,0.01030,0.01341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 17,     1,   ACY,       1,0.03293,0.04634,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 18,     1,   ACY,       1,0.07088,0.11722,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 19,     1,   ACY,       1,0.11286,0.23008,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 20,     1,   ACY,       1,0.15284,0.38292,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 21,     1,   ACY,       1,0.17553,0.55845,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 22,     1,   ACY,       1,0.17974,0.73819,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 23,     1,   ACY,       1,0.17554,0.91373,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 24,     1,   ACY,       1,0.16542,1.07915,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 25,     1,   ACY,       1,0.15021,1.22936,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 26,     1,   ACY,       1,0.13130,1.36066,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 27,     1,   ACY,       1,0.11384,1.47450,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 28,     1,   ACY,       1,0.09883,1.57333,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 29,     1,   ACY,       1,0.08556,1.65889,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 30,     1,   ACY,       1,0.07377,1.73266,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 31,     1,   ACY,       1,0.06320,1.79586,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 32,     1,   ACY,       1,0.05386,1.84972,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 33,     1,   ACY,       1,0.04621,1.89593,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 34,     1,   ACY,       1,0.04005,1.93598,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 35,     1,   ACY,       1,0.03407,1.97005,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 36,     1,   ACY,       1,0.02812,1.99817,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 37,     1,   ACY,       1,0.02277,2.02094,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 38,     1,   ACY,       1,0.01808,2.03902,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 39,     1,   ACY,       1,0.01377,2.05279,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 40,     1,   ACY,       1,0.00980,2.06259,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 41,     1,   ACY,       1,0.00630,2.06889,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 42,     1,   ACY,       1,0.00334,2.07223,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 43,     1,   ACY,       1,0.00118,2.07341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 44,     1,   ACY,       1,0.00000,2.07341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 45,     1,   ACY,       1,0.00000,2.07341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 46,     1,   ACY,       1,0.00000,2.07341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 47,     1,   ACY,       1,0.00000,2.07341,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 48,     1,   ACY,       1,0.00001,2.07342,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 49,     1,   ACY,       1,0.00011,2.07353,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1981, 1981, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 15,     1,   ACY,       1,0.00100,0.00100,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 16,     1,   ACY,       1,0.00666,0.00766,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 17,     1,   ACY,       1,0.02823,0.03589,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 18,     1,   ACY,       1,0.06596,0.10185,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 19,     1,   ACY,       1,0.10941,0.21126,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 20,     1,   ACY,       1,0.15230,0.36356,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 21,     1,   ACY,       1,0.17737,0.54093,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 22,     1,   ACY,       1,0.18296,0.72389,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 23,     1,   ACY,       1,0.17910,0.90299,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 24,     1,   ACY,       1,0.16836,1.07135,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 25,     1,   ACY,       1,0.15209,1.22344,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 26,     1,   ACY,       1,0.13190,1.35534,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 27,     1,   ACY,       1,0.11345,1.46879,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 28,     1,   ACY,       1,0.09787,1.56666,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 29,     1,   ACY,       1,0.08436,1.65102,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 30,     1,   ACY,       1,0.07269,1.72371,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 31,     1,   ACY,       1,0.06247,1.78618,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 32,     1,   ACY,       1,0.05373,1.83991,      STAT,     vital,    EST_02,   .,    1
    EST,     .,    .,     ., 1982, 1982, 33,     1,   ACY,       1,0.04683,1.88674,      STAT,     vital,    EST_02,   .,    1
